trial_nr	onset	event_type	phase	response	nr_frames	occluder_exit	onset_abs	duration
64	592.6486910000094	ball_movement	3		359	0.710588416681	595.4248412500165	2.991181666657212
64	595.6398726666666	iti	4		300		598.4160229166737	2.503572208341211
65	598.1434448750078	fixation	0		60		600.9195951250149	0.4959554166562157
65	598.6394002916641	interactor	1		150		601.4155505416711	1.253896166672348
65	599.8932964583364	occluder	2		90		602.6694467083435	0.7499509166664211
65	600.6432473750028	ball_movement	3		348	0.727828041665	603.4193976250099	2.9903178333333926
65	603.6335652083362	iti	4		263		606.4097154583433	2.181217249992187
66	605.8147824583284	fixation	0		60		608.5909327083355	0.5034400000004098
66	606.3182224583288	interactor	1		149		609.0943727083359	1.2383434583462076
66	607.556565916675	occluder	2		91		610.3327161666821	0.7586576666653855
66	608.3152235833404	ball_movement	3		360	0.74411491667	611.0913738333475	3.0029214583337307
66	611.3181450416741	iti	4		221		614.0942952916812	1.837194499996258
66	613.1553395416704	short break	5		30		615.9314897916774	30.363580916658975
67	643.5189204583294	fixation	0		17		646.2950707083364	0.13688433333300054
67	643.6558047916624	interactor	1		150		646.4319550416694	1.2492794999998296
67	644.9050842916622	occluder	2		91		647.6812345416693	0.7593749583465979
67	645.6644592500088	ball_movement	3		359	0.716393583338	648.4406095000159	2.9884874999988824
67	648.6529467500077	iti	4		343		651.4290970000147	2.8647709999931976
68	651.5177177500009	fixation	0		60		654.2938680000079	0.49325366667471826
68	652.0109714166756	interactor	1		150		654.7871216666827	1.2571436666621594
68	653.2681150833378	occluder	2		90		656.0442653333448	0.7432810416648863
68	654.0113961250026	ball_movement	3		360	0.750331916657	656.7875463750097	3.006522916664835
68	657.0179190416675	iti	4		188		659.7940692916745	1.563208499996108
69	658.5811275416636	fixation	0		60		661.3572777916706	0.5034175833425252
69	659.0845451250061	interactor	1		150		661.8606953750132	1.2462470416649012
69	660.330792166671	occluder	2		90		663.1069424166781	0.7499700416665291
69	661.0807622083375	ball_movement	3		360	0.752273166669	663.8569124583446	2.9973783333261963
69	664.0781405416637	iti	4		325		666.8542907916708	2.711172125011217
70	666.789312666675	fixation	0		60		669.565462916682	0.4999453333293786
70	667.2892580000043	interactor	1		150		670.0654082500114	1.2500855833350215
70	668.5393435833394	occluder	2		90		671.3154938333464	0.7503344583237777
70	669.2896780416631	ball_movement	3		360	0.793990374994	672.0658282916702	3.003083500007051
70	672.2927615416702	iti	4		333		675.0689117916772	2.771433000001707
71	675.0641945416719	fixation	0		61		677.840344791679	0.5117756249965169
71	675.5759701666684	interactor	1		150		678.3521204166755	1.2500190833379747
71	676.8259892500064	occluder	2		90		679.6021395000134	0.746562416665256
71	677.5725516666716	ball_movement	3		360	0.763156041663	680.3487019166787	3.0033651249977993
71	680.5759167916694	iti	4		132		683.3520670416765	1.0936335416627117
